modelo,reamostragem,parametros,threshold,atende_recall_1_minimo,accuracy,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,f1_macro,auc_roc,pr_auc_0,taxa_concessao_indevida,taxa_negacao_indevida,negados_corretamente_tn,concessoes_indevidas_fp,negacoes_indevidas_fn,concedidos_corretamente_tp
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.85,False,0.281586978636826,0.07197469021882415,0.9612676056338029,0.13392200147167035,0.9901960784313726,0.23990498812351543,0.3862332695984704,0.26007763553507035,0.8415447337447269,0.3594843364569401,0.03873239436619718,0.7600950118764845,273,11,3520,1111
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.85,False,0.2787385554425229,0.07193489104751903,0.9647887323943662,0.13388712435866112,0.9909584086799277,0.23666594687972362,0.3820812271221893,0.2579841757404252,0.8418241580773781,0.36589225298566613,0.035211267605633804,0.7633340531202764,274,10,3535,1096
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.7,False,0.3098677517802645,0.07166482910694598,0.9154929577464789,0.1329243353783231,0.9813519813519813,0.2727272727272727,0.42683338965866846,0.2798788625184958,0.7673315318384069,0.22319026289868052,0.08450704225352113,0.7272727272727273,260,24,3368,1263
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.9,False,0.254323499491353,0.07017543859649122,0.971830985915493,0.1308987431823571,0.9918533604887984,0.21032174476354998,0.34705148761802956,0.23897511540019334,0.8350343368785375,0.34037782045530485,0.028169014084507043,0.78967825523645,276,8,3657,974
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l2'}",0.7,False,0.29094608341810785,0.07033557046979866,0.9225352112676056,0.13070591169867798,0.9815126050420168,0.2522133448499244,0.40130561759147915,0.2660057646450786,0.7845695420634367,0.24689211937025893,0.07746478873239436,0.7477866551500756,262,22,3463,1168
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2'}",0.75,False,0.2703967446592065,0.07005208333333333,0.9471830985915493,0.13045586808923376,0.986046511627907,0.2288922478946232,0.37153873116018227,0.250997299624708,0.8001488742430831,0.26422707933678413,0.0528169014084507,0.7711077521053769,269,15,3571,1060
Logistic Regression,com undersampling,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2'}",0.9,False,0.25839267548321465,0.06987458407985667,0.9612676056338029,0.13027916964924838,0.9890873015873016,0.21528827467069747,0.35360879588579536,0.24194398276752188,0.8281118366428325,0.301439290723117,0.03873239436619718,0.7847117253293026,273,11,3634,997
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.75,False,0.26734486266531027,0.06977950713359274,0.9471830985915493,0.12998308770234357,0.9858490566037735,0.22565320665083136,0.36724652960815324,0.2486148086552484,0.7827987141158329,0.2577257335416707,0.0528169014084507,0.7743467933491687,269,15,3586,1045
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.9,False,0.2541200406917599,0.0695010183299389,0.9612676056338029,0.12962962962962962,0.9888551165146909,0.2107536169293889,0.34745461018155926,0.23854211990559443,0.8343382471464503,0.3358297659307255,0.03873239436619718,0.7892463830706111,273,11,3655,976
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.8,False,0.2508646998982706,0.06943740496705525,0.9647887323943662,0.12955082742316784,0.9896800825593395,0.20708270351975816,0.3425,0.23602541371158392,0.8140372139987408,0.27248853117514493,0.035211267605633804,0.7929172964802419,274,10,3672,959
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.75,False,0.2579857578840285,0.06939820742637644,0.954225352112676,0.12938648842205777,0.9871287128712871,0.21528827467069747,0.35348342492465873,0.24143495667335824,0.7779876733951538,0.25400749473437767,0.045774647887323945,0.7847117253293026,271,13,3634,997
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.75,False,0.25737538148524924,0.06912442396313365,0.9507042253521126,0.1288782816229117,0.9861248761149654,0.21485640250485857,0.3528368794326241,0.2408575805277679,0.7794167292678551,0.2425366385447805,0.04929577464788732,0.7851435974951414,270,14,3636,995
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.85,False,0.24577822990844353,0.06878306878306878,0.9612676056338029,0.12837996708205973,0.9883720930232558,0.20190023752969122,0.33530571992110453,0.23184284350158213,0.8453528882211429,0.35638254615344067,0.03873239436619718,0.7980997624703088,273,11,3696,935
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.75,False,0.254323499491353,0.06863995917325848,0.9471830985915493,0.12800380680466333,0.9849397590361446,0.21183329734398618,0.34867602630175937,0.23833991655321135,0.7754527054358108,0.24125326287284485,0.0528169014084507,0.7881667026560139,269,15,3650,981
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.8,False,0.24577822990844353,0.06856566675069321,0.9577464788732394,0.12796988943777934,0.9873417721518988,0.20211617361261067,0.3355440043018462,0.2317569468698128,0.8088935252630011,0.30171798482505674,0.04225352112676056,0.7978838263873893,272,12,3695,936
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.75,False,0.2590030518819939,0.06860226104830422,0.9401408450704225,0.1278735632183908,0.9833822091886608,0.21723169941697257,0.35585426246904844,0.2418639128437196,0.7656568866883009,0.22526432682770672,0.05985915492957746,0.7827683005830274,267,17,3625,1006
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.85,False,0.24231943031536113,0.06848971399899649,0.9612676056338029,0.12786885245901639,0.9881593110871906,0.19822932412006047,0.3302158273381295,0.22904233989857292,0.8456376349220349,0.3638377334294911,0.03873239436619718,0.8017706758799396,273,11,3713,918
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.75,False,0.2559511698880977,0.0685597339473011,0.9436619718309859,0.1278321011209158,0.9840954274353877,0.21377672209026127,0.35125066524747206,0.23954138318419393,0.7605227021815626,0.20951666909996977,0.056338028169014086,0.7862232779097387,268,16,3641,990
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1'}",0.8,False,0.2610376398779247,0.06855670103092784,0.9366197183098591,0.12776176753121998,0.9826086956521739,0.2196069963290866,0.35898340981291915,0.24337258867206957,0.7111413894726598,0.17621718118243393,0.06338028169014084,0.7803930036709134,266,18,3614,1017
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.8,False,0.23784333672431332,0.06832917705735661,0.9647887323943662,0.12761993479273404,0.988950276243094,0.19326279421291298,0.32333815028901736,0.2254790425408757,0.8130886919443676,0.31116930712732643,0.035211267605633804,0.8067372057870871,274,10,3736,895
Random Forest,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.75,False,0.2559511698880977,0.06833887893524443,0.9401408450704225,0.12741589119541877,0.9831349206349206,0.21399265817318075,0.3514807589998227,0.2394483250976207,0.7601372106532522,0.20950867690149072,0.05985915492957746,0.7860073418268193,267,17,3640,991
Extra Trees,com undersampling,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.75,False,0.24679552390640896,0.06821627084386053,0.9507042253521126,0.1272984441301273,0.9853709508881923,0.20362772619304687,0.3375089477451682,0.23240369593764776,0.7613860663440805,0.2268414050109438,0.04929577464788732,0.7963722738069532,270,14,3688,943
Random Forest,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.8,False,0.2233977619532045,0.06798728295426755,0.9788732394366197,0.1271438371827121,0.9927360774818402,0.17706758799395378,0.30053142752428075,0.21383763235349643,0.8132050237073488,0.30694830515425225,0.02112676056338028,0.8229324120060462,278,6,3811,820
Random Forest,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.8,False,0.22217700915564598,0.06788766788766788,0.9788732394366197,0.126969627768897,0.9926829268292683,0.17577197149643706,0.2986607961841864,0.21281521197654168,0.8120797229935433,0.3085412561647113,0.02112676056338028,0.8242280285035629,278,6,3817,814
Logistic Regression,com undersampling,"{'C': 1.0, 'class_weight': None, 'penalty': 'l2'}",0.95,False,0.22950152594099696,0.06763762034065662,0.9647887323943662,0.12641291810841984,0.9884259259259259,0.1844094148132153,0.310828025477707,0.21862047179306343,0.8248461835578359,0.30962323086611454,0.035211267605633804,0.8155905851867847,274,10,3777,854
Logistic Regression,com undersampling,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1'}",0.9,False,0.21668362156663276,0.06660184735051045,0.9647887323943662,0.12460209185993633,0.9875156054931336,0.17080544158928956,0.2912371134020619,0.2079196026309991,0.8222929674788094,0.2763593601664484,0.035211267605633804,0.8291945584107104,274,10,3840,791
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.8,False,0.21912512716174976,0.06658536585365854,0.9612676056338029,0.12454379562043795,0.9865030674846625,0.17361261066724248,0.29526257803892764,0.2099031868296828,0.7858157365701444,0.25089990645688126,0.03873239436619718,0.8263873893327575,273,11,3827,804
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.65,False,0.2301119023397762,0.066617137196632,0.9471830985915493,0.12447940768162888,0.9828962371721779,0.18613690347657094,0.3129992737835875,0.2187393407326082,0.7180536251410428,0.18307860871426046,0.0528169014084507,0.813863096523429,269,15,3769,862
Random Forest,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.9,False,0.19226856561546288,0.0661487758945386,0.9894366197183099,0.12400706090026478,0.9955022488755623,0.14338155905851868,0.25066062665156663,0.18733384377591572,0.8249355233104523,0.2982941359616161,0.01056338028169014,0.8566184409414813,281,3,3967,664
Random Forest,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.9,False,0.19471007121057987,0.06613131790269249,0.9859154929577465,0.1239486498450642,0.9941262848751835,0.1461887281364716,0.254894578313253,0.1894216140791586,0.8236923701570251,0.2973839749821273,0.014084507042253521,0.8538112718635283,280,4,3954,677
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': None, 'penalty': 'l2'}",0.85,False,0.22909460834181078,0.06632021776787923,0.9436619718309859,0.12393063583815028,0.9816933638443935,0.18527315914489312,0.311716621253406,0.21782362854577814,0.7782488496081216,0.24681415862338016,0.056338028169014086,0.8147268408551069,268,16,3773,858
Random Forest,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.95,False,0.20793489318413022,0.06612166386150517,0.9683098591549296,0.12379023182534324,0.9880952380952381,0.1613042539408335,0.2773343233710785,0.20056227759821088,0.7797258067949915,0.24002336360098334,0.03169014084507042,0.8386957460591665,275,9,3884,747
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.6,False,0.22482197355035605,0.06619094488188976,0.9471830985915493,0.12373505059797608,0.982373678025852,0.18052256532066507,0.3049981758482306,0.21436661322310333,0.6891565871150026,0.15592816008286856,0.0528169014084507,0.8194774346793349,269,15,3795,836
Random Forest,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.95,False,0.2126144455747711,0.06606969990319458,0.9612676056338029,0.12364130434782608,0.9859514687100894,0.16670265601381992,0.2851865533801256,0.20441392886397586,0.8033460968792674,0.2976842252415827,0.03873239436619718,0.83329734398618,273,11,3859,772
Random Forest,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.95,False,0.2199389623601221,0.06601466992665037,0.9507042253521126,0.12345679012345678,0.983030303030303,0.17512416324767868,0.2972873900293255,0.21037209007639115,0.7941703340318309,0.2904996623534505,0.04929577464788732,0.8248758367523213,270,14,3820,811
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.85,False,0.1963377416073245,0.06584557081951682,0.9788732394366197,0.12339103417665336,0.9913419913419913,0.14834808896566617,0.25807663410969195,0.19073383414317266,0.8087110440661676,0.2923757898573415,0.02112676056338028,0.8516519110343338,278,6,3944,687
Extra Trees,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.8,False,0.20935910478128178,0.06581485053037608,0.9612676056338029,0.12319494584837545,0.9856584093872229,0.16324767868710863,0.2801037421267136,0.20164934398754453,0.7884727388298698,0.2558116270154638,0.03873239436619718,0.8367523213128913,273,11,3875,756
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.85,False,0.19104781281790437,0.0656470588235294,0.9823943661971831,0.12307013674459638,0.9924812030075187,0.14251781472684086,0.24924471299093656,0.18615742486776649,0.810261754070091,0.2988975483790122,0.017605633802816902,0.8574821852731591,279,5,3971,660
Extra Trees,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.95,False,0.20528992878942015,0.0657074340527578,0.9647887323943662,0.12303547373147733,0.9865771812080537,0.15871302094580003,0.2734375,0.19823648686573866,0.7665913424837516,0.2539225644779207,0.035211267605633804,0.8412869790541999,274,10,3896,735
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l2'}",0.85,False,0.1963377416073245,0.06563981042654028,0.9753521126760564,0.12300177619893428,0.9899280575539569,0.14856402504858562,0.2583552384528727,0.1906785073259035,0.8271028676920084,0.29678623751509026,0.02464788732394366,0.8514359749514144,277,7,3943,688
Random Forest,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.95,False,0.20610376398779248,0.06556195965417867,0.9612676056338029,0.12275179856115108,0.9853528628495339,0.15979270136039733,0.27499070977331846,0.19887125416723478,0.7872200814474408,0.2539252417235155,0.03873239436619718,0.8402072986396026,273,11,3891,740
Logistic Regression,sem reamostragem,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1'}",0.6,False,0.20590030518819938,0.06554621848739496,0.9612676056338029,0.1227242076871207,0.9853333333333333,0.15957676527747786,0.27467013566251625,0.19869717167481848,0.6795192989072418,0.15039369660535895,0.03873239436619718,0.8404232347225221,273,11,3892,739
Random Forest,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.8,False,0.20264496439471008,0.06550322734879273,0.9647887323943662,0.12267741213342288,0.9863387978142076,0.1559058518678471,0.26925228416930824,0.19596484815136556,0.7779321686977837,0.243783402132287,0.035211267605633804,0.8440941481321529,274,10,3909,722
Logistic Regression,com undersampling,"{'C': 0.01, 'class_weight': None, 'penalty': 'l2'}",0.8,False,0.20305188199389623,0.06532663316582915,0.9612676056338029,0.1223392336993054,0.9850543478260869,0.1565536601166055,0.27016955468604437,0.19625439419267487,0.7321092393271309,0.18888382068388176,0.03873239436619718,0.8434463398833946,273,11,3906,725
Extra Trees,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.95,False,0.19755849440488302,0.06511406844106464,0.9647887323943662,0.1219946571682992,0.9858557284299858,0.15050744979486072,0.2611464968152866,0.19157057699179292,0.7738020109427891,0.28027323716031716,0.035211267605633804,0.8494925502051393,274,10,3934,697
Random Forest,com undersampling,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.8,False,0.19674465920651069,0.06505223171889839,0.9647887323943662,0.12188612099644128,0.9857752489331437,0.1496437054631829,0.25984251968503935,0.1908643203407403,0.7798550643094152,0.24147225063608116,0.035211267605633804,0.850356294536817,274,10,3938,693
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.75,False,0.20040691759918616,0.06491646778042959,0.9577464788732394,0.12159141707644167,0.983448275862069,0.15396242712157202,0.26624346527259146,0.19391744117451656,0.7673315318384069,0.22319026289868052,0.04225352112676056,0.846037572878428,272,12,3918,713
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2'}",0.9,False,0.1837232960325534,0.0646893974778141,0.9753521126760564,0.12133158125273763,0.9889415481832543,0.13517598790757937,0.2378419452887538,0.17958676327074571,0.8377247940243491,0.3120379225952927,0.02464788732394366,0.8648240120924207,277,7,4005,626
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.85,False,0.17070193285859614,0.06413793103448276,0.9823943661971831,0.12041432887354338,0.9911504424778761,0.12092420643489526,0.2155504234026174,0.1679823761380804,0.7972455223676327,0.25652673501766265,0.017605633802816902,0.8790757935651047,279,5,4071,560
Logistic Regression,com undersampling,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2'}",0.65,False,0.17945066124109868,0.06417112299465241,0.971830985915493,0.12039258451472191,0.9869706840390879,0.13085726624919025,0.23107721639656817,0.17573490045564505,0.7467343469150032,0.20348565636686683,0.028169014084507043,0.8691427337508097,276,8,4025,606
Extra Trees,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.95,False,0.18189216683621567,0.06414742243993468,0.9683098591549296,0.12032378035440823,0.9856687898089171,0.13366443532714317,0.23540597071686634,0.1778648755356373,0.7865452811883176,0.29117466672228476,0.03169014084507042,0.8663355646728569,275,9,4012,619
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.85,False,0.16927772126144455,0.0640348863897177,0.9823943661971831,0.12023270846800259,0.9910394265232975,0.11941265385445908,0.2131431875120447,0.16668794799002365,0.7999044254731585,0.2685636627218775,0.017605633802816902,0.8805873461455409,279,5,4078,553
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l2'}",0.75,False,0.1747711088504578,0.06403143781784558,0.9753521126760564,0.12017353579175705,0.9881154499151104,0.1256748002591233,0.22298850574712645,0.17158102076944176,0.7845695420634367,0.24689211937025893,0.02464788732394366,0.8743251997408767,277,7,4049,582
Extra Trees,sem reamostragem,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 200}",0.95,False,0.17863682604272635,0.0639089007669068,0.9683098591549296,0.11990407673860912,0.9852941176470589,0.13020945800043188,0.23002098035475874,0.17496252854668393,0.7762442176270754,0.2607157833916356,0.03169014084507042,0.8697905419995682,275,9,4028,603
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l2'}",0.8,False,0.16907426246185148,0.06382001836547291,0.9788732394366197,0.11982758620689656,0.9892665474060823,0.11941265385445908,0.21310211946050098,0.16646485283369877,0.8001488742430831,0.26422707933678413,0.02112676056338028,0.8805873461455409,278,6,4078,553
Logistic Regression,sem reamostragem,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2'}",0.75,False,0.1688708036622584,0.06360505166475315,0.9753521126760564,0.11942228928648416,0.9875,0.11941265385445908,0.21306106723174725,0.1662416782591157,0.7899930353009875,0.241474595643899,0.02464788732394366,0.8805873461455409,277,7,4078,553
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': None, 'penalty': 'l1'}",0.8,False,0.18067141403865716,0.06365120074609466,0.9612676056338029,0.11939645746774546,0.9824281150159745,0.13280069099546535,0.2339737492866654,0.17668510337720544,0.6807111292240595,0.14321325210154504,0.03873239436619718,0.8671993090045347,273,11,4016,615
Logistic Regression,com undersampling,"{'C': 1.0, 'class_weight': None, 'penalty': 'l1'}",0.95,False,0.17293997965412003,0.06349572846917571,0.9683098591549296,0.11917659804983749,0.9845890410958904,0.12416324767868711,0.22051773729626079,0.16984716767304914,0.8180316513635907,0.29090772547301524,0.03169014084507042,0.8758367523213129,275,9,4056,575
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.85,False,0.16256358087487283,0.0633546034639927,0.9788732394366197,0.1190068493150685,0.9886148007590133,0.11250269920103649,0.20201628538193098,0.16051156734849975,0.8140372139987408,0.27248853117514493,0.02112676056338028,0.8874973007989635,278,6,4110,521
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.7,False,0.1536113936927772,0.06272563176895307,0.9788732394366197,0.11789652247667515,0.9875776397515528,0.10300151155258043,0.18654673445443878,0.15222162846555698,0.7180536251410428,0.18307860871426046,0.02112676056338028,0.8969984884474196,278,6,4154,477
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9,False,0.15564598168870802,0.06266968325791855,0.9753521126760564,0.11777210884353742,0.9858585858585859,0.10537680846469445,0.1904018728053063,0.15408699082442184,0.8415447337447269,0.3594843364569401,0.02464788732394366,0.8946231915353056,277,7,4143,488
Extra Trees,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.9,False,0.1550356052899288,0.06262717612480218,0.9753521126760564,0.11769704695134905,0.9857723577235772,0.10472900021593608,0.18934218231504976,0.1535196146331994,0.8418241580773781,0.36589225298566613,0.02464788732394366,0.8952709997840639,277,7,4146,485
Logistic Regression,com undersampling,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l2'}",0.95,False,0.14730417090539166,0.06209370096390944,0.9753521126760564,0.11675447839831402,0.9845814977973568,0.09652342906499677,0.17581120943952802,0.14628284391892102,0.8281118366428325,0.301439290723117,0.02464788732394366,0.9034765709350032,277,7,4184,447
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': None, 'penalty': 'l2'}",0.9,False,0.13245167853509665,0.06186701893439014,0.9894366197183099,0.11645254869457107,0.9919571045576407,0.07989635068019867,0.14788169464428458,0.13216712166942782,0.7941247137326224,0.2661153373913929,0.01056338028169014,0.9201036493198014,281,3,4261,370
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.8,False,0.13245167853509665,0.06186701893439014,0.9894366197183099,0.11645254869457107,0.9919571045576407,0.07989635068019867,0.14788169464428458,0.13216712166942782,0.7673315318384069,0.22319026289868052,0.01056338028169014,0.9201036493198014,281,3,4261,370
Logistic Regression,sem reamostragem,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l1'}",0.65,False,0.14160732451678534,0.06190158093965709,0.9788732394366197,0.11643979057591623,0.9858490566037735,0.09026128266033254,0.16538081107814046,0.14091030082702835,0.6795192989072418,0.15039369660535895,0.02112676056338028,0.9097387173396675,278,6,4213,418
Logistic Regression,com undersampling,"{'C': 0.01, 'class_weight': None, 'penalty': 'l1'}",0.7,False,0.6478128179043744,0.06805970149253732,0.4014084507042254,0.11638591117917305,0.9475308641975309,0.6629237745627294,0.7800787701689748,0.4482323406740739,0.5321661126334774,0.061907735262335464,0.5985915492957746,0.33707622543727056,114,170,1561,3070
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l1'}",0.65,False,0.1387589013224822,0.061709211986681466,0.9788732394366197,0.1160993944456045,0.9853658536585366,0.08723817749946015,0.16028565760761754,0.13819252602661103,0.6891565871150026,0.15592816008286856,0.02112676056338028,0.9127618225005398,278,6,4227,404
Logistic Regression,com undersampling,"{'C': 0.1, 'class_weight': None, 'penalty': 'l1'}",0.85,False,0.12777212614445574,0.060978284711559555,0.9788732394366197,0.1148048730125955,0.9831460674157303,0.07557762902180955,0.14036494886705433,0.1275849109398249,0.7111413894726598,0.17621718118243393,0.02112676056338028,0.9244223709781905,278,6,4281,350
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9,False,0.12085452695829095,0.06090928866652164,0.9859154929577465,0.11473058799426347,0.9874213836477987,0.06780393003670913,0.12689432208526974,0.1208124550397666,0.8453528882211429,0.35638254615344067,0.014084507042253521,0.9321960699632909,280,4,4317,314
Random Forest,com undersampling,"{'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 200}",0.9,False,0.11536113936927772,0.06074362300043234,0.9894366197183099,0.11446028513238289,0.9896193771626297,0.06175771971496437,0.11626016260162601,0.11536022386700445,0.8456376349220349,0.3638377334294911,0.01056338028169014,0.9382422802850356,281,3,4345,286
Logistic Regression,com undersampling,"{'C': 1.0, 'class_weight': 'balanced', 'penalty': 'l1'}",0.95,False,0.12634791454730418,0.060692375109553026,0.9753521126760564,0.11427392739273927,0.98005698005698,0.07428201252429281,0.13809714973906062,0.12618553856589995,0.8222929674788094,0.2763593601664484,0.02464788732394366,0.9257179874757072,277,7,4287,344
Logistic Regression,sem reamostragem,"{'C': 0.1, 'class_weight': 'balanced', 'penalty': 'l1'}",0.9,False,0.1155645981688708,0.060566731559593336,0.9859154929577465,0.11412268188302425,0.9863013698630136,0.06218959188080328,0.1170018281535649,0.11556225501829458,0.8140372139987408,0.27248853117514493,0.014084507042253521,0.9378104081191967,280,4,4343,288
Logistic Regression,sem reamostragem,"{'C': 0.01, 'class_weight': 'balanced', 'penalty': 'l2'}",0.8,False,0.10539165818921668,0.06048300918999786,0.9964788732394366,0.11404392504533548,0.9957627118644068,0.05074497948607212,0.09656872816930347,0.10530632660731948,0.7899930353009875,0.241474595643899,0.0035211267605633804,0.9492550205139278,283,1,4396,235
Logistic Regression,com undersampling,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l2'}",0.8,False,0.10050864699898271,0.06017435679353604,0.9964788732394366,0.11349508722678965,0.9952830188679245,0.04556251349600518,0.08713607268222176,0.10031557995450571,0.7845695420634367,0.24689211937025893,0.0035211267605633804,0.9544374865039948,283,1,4420,211
Logistic Regression,sem reamostragem,"{'C': 0.05, 'class_weight': 'balanced', 'penalty': 'l2'}",0.9,False,0.11271617497456765,0.06019417475728155,0.9823943661971831,0.11343769058751779,0.9821428571428571,0.05938242280285035,0.11199348401547546,0.11271558730149663,0.8271028676920084,0.29678623751509026,0.017605633802816902,0.9406175771971497,279,5,4356,275
Extra Trees,com undersampling,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'n_estimators': 100}",0.95,False,0.09888097660223805,0.06007217151347909,0.9964788732394366,0.11331331331331332,0.9950980392156863,0.04383502483264953,0.08397104446742502,0.09864217889036916,0.8343382471464503,0.3358297659307255,0.0035211267605633804,0.9561649751673504,283,1,4428,203
